,stock_code,date,open,close,low,high,adjust,volume,Current_Assets,Short_term_financial_investments,Cash_and_cash_equivalents,Short_term_receivables,Inventories,other_short_term_assets,Non_current_assets,long_term_receivable,Fixed_assets,Long_term_assets_in_progress,Liabilities,Current_liabilities,Short_term_borrowing,Long_term_liabilities,Owners_equity,Other_fund,Tỷ lệ ghi sổ FVTPL và AFS trên VCSH ,Tỷ lệ cho vay trên vốn chủ ,Tăng trưởng LN ròng 4 quý liền kề so với cùng kỳ năm trước,Tăng trưởng Doanh thu thuần 4 quý liền kề so với cùng kỳ năm trước,ROAE ,ROAA ,Tỷ lệ nợ vay trên vốn chủ ,Tăng trưởng Vốn chủ sở hữu so với đầu năm,sma,smma,ema,wma,rsi,macd,atr,bandwidth,hull,ichimoku_cline,ichimoku_bline,ichimoku_lsa,ichimoku_lsb,ichimoku_lgp,lsma,mom_osc,ao,momemtum,coppock,changes
562,VND,2019-01-07,16.6,16.65,16.55,16.8,2.48,649320,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,17.00714285714286,15.86202970124397,17.07279301696288,16.69047619047619,16.057142857142853,-0.7168704196020244,0.5123695767824151,0.0800940609227063,16.04014285714286,18.75,17.85,34.625,17.975,17.5,16.057142857142853,10.372608257804625,-1.9821428571428577,-1.25,-0.2690657751967092,0.02147239263803668
563,VND,2019-01-08,16.75,16.8,16.65,16.9,2.5,308990,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.921428571428574,15.788426449911148,17.036420614701164,16.662857142857142,16.14571428571428,-0.6749961393496982,0.4936288927265283,0.07373442148044937,16.185142857142857,18.875,17.975,34.775000000000006,17.975,17.5,16.14571428571428,33.513149022252186,-1.8285714285714256,-0.6499999999999986,-0.24814543099403774,0.009009009009009137
564,VND,2019-01-09,16.8,16.4,16.35,16.85,2.44,767570,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.83214285714286,15.704398110720634,16.95156453274101,16.593333333333334,16.115714285714283,-0.6664052230340616,0.4940839718174906,0.07156067771493756,16.309785714285717,18.875,18.125,34.375,17.975,17.4,16.115714285714283,33.82899628252788,-1.7342857142857149,-0.3500000000000014,-0.22159221995119258,-0.023809523809523937
565,VND,2019-01-10,16.35,16.05,16.05,16.4,2.39,943560,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.71428571428572,15.592542992091387,16.83135592837554,16.48904761904762,16.03857142857142,-0.6800003145470654,0.48379225954481253,0.0696410759915733,16.344047619047622,19.125,18.375,34.025000000000006,17.975,17.1,16.03857142857142,34.05551794177386,-1.678571428571427,-0.25,-0.2009004447326909,-0.02134146341463402
566,VND,2019-01-11,16.05,16.4,16.05,16.55,2.44,725490,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.60714285714286,15.493389786279192,16.773841804592134,16.447142857142858,16.12714285714285,-0.6549822202675415,0.4849499552916116,0.05824106969397253,16.35519047619048,19.175,18.425,34.325,17.975,17.1,16.12714285714285,34.077834179357005,-1.5757142857142838,0.04999999999999716,-0.1839034546081213,0.021806853582554384
567,VND,2019-01-14,16.5,16.0,15.85,16.6,2.38,535420,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.471428571428575,15.364757872408633,16.670662897313182,16.366190476190475,16.155714285714286,-0.6598257963132994,0.5038821013422109,0.04248012800089666,16.29795238095238,19.175,18.725,33.9,17.95,17.1,16.155714285714286,12.181879877841874,-1.5907142857142809,-0.3999999999999986,-0.15712595964821627,-0.02439024390243894
568,VND,2019-01-15,16.0,15.95,15.85,16.1,2.38,5113510,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.364285714285717,15.266803009113671,16.57457451100476,16.296666666666667,16.161428571428562,-0.660089842545009,0.48574766553205306,0.030416850964966286,16.200285714285712,19.225,18.8,33.849999999999994,17.95,18.25,16.161428571428562,-9.877384196185284,-1.678571428571427,-0.5500000000000007,-0.1401678519494236,-0.0031250000000000444
569,VND,2019-01-16,15.75,15.75,15.75,16.2,2.35,546030,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.292857142857144,15.20237121363474,16.46463124287079,16.214761904761907,16.058571428571415,-0.6687287409596543,0.48319426085119205,0.03320314989699516,16.055,19.325000000000003,18.8,33.6,17.9,17.6,16.058571428571415,-9.56937799043062,-1.7292857142857123,-0.5,-0.12201114945847347,-0.012539184952978013
570,VND,2019-01-17,15.75,15.6,15.6,15.9,2.32,288750,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.24285714285714,15.156973484740375,16.349347077154686,16.12238095238095,15.881428571428586,-0.6798420802764298,0.4701089565046784,0.039889324434295804,15.871738095238094,19.425,18.8,33.375,17.825,18.2,15.881428571428586,-31.524725274725274,-1.7357142857142804,-0.7000000000000011,-0.10871731038784205,-0.009523809523809547
571,VND,2019-01-18,15.8,15.6,15.6,15.8,2.32,275560,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.189285714285713,15.106644751089972,16.249434133534063,16.036666666666665,15.731428571428582,-0.680801624410357,0.4508154596114871,0.044675534311316094,15.705642857142855,19.425,18.8,33.375,17.825,18.2,15.731428571428582,-54.064337599446546,-1.7621428571428552,-1.049999999999999,-0.09966565011203209,0.0
572,VND,2019-01-21,15.4,16.15,15.05,16.3,2.41,1769210,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.171428571428567,15.092382517779285,16.236176249062854,16.03142857142857,15.751428571428571,-0.6299203370576159,0.5079000696392381,0.04414310158533217,15.657619047619047,19.425,18.8,33.65,17.55,18.0,15.751428571428571,-54.76025017373176,-1.7721428571428532,-0.6500000000000021,-0.09474330968556685,0.03525641025641019
573,VND,2019-01-22,16.15,16.15,15.85,16.4,2.41,643460,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.14642857142857,15.068401248730051,16.22468608252114,16.02857142857143,15.792857142857141,-0.5828775012449832,0.5109072075221496,0.0427463628610415,15.697071428571428,19.625,18.8,33.525,17.55,18.0,15.792857142857141,-54.681517577445184,-1.6600000000000001,-0.25,-0.08501708393138413,0.0
574,VND,2019-01-23,15.8,16.1,15.8,16.2,2.4,467700,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.135714285714283,15.059399910804995,16.20806127151832,16.022380952380953,15.795714285714295,-0.5433667039416967,0.5029852641277103,0.042643982572084176,15.79038095238095,19.625,18.8,33.225,17.55,18.1,15.795714285714295,-54.697286012526106,-1.5514285714285716,0.05000000000000071,-0.07582925748655045,-0.0030959752321979665
575,VND,2019-01-24,16.05,16.05,15.95,16.2,2.39,513450,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.117857142857144,15.042185720656787,16.18698643531588,16.010952380952382,15.797142857142854,-0.5102073419070194,0.4849148881185881,0.04237956718745061,15.895047619047615,18.975,18.8,32.575,17.55,17.9,15.797142857142854,-77.46773630973144,-1.3792857142857127,-0.34999999999999787,-0.06522233693584258,-0.0031055900621118453
576,VND,2019-01-25,16.05,16.2,15.9,16.35,2.41,763250,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.085714285714285,15.011272448524517,16.188721577273764,16.02190476190476,15.894285714285711,-0.46644764410883255,0.48242096753868907,0.03849683268506787,16.008119047619047,18.7,18.75,32.724999999999994,17.55,18.2,15.894285714285711,-54.92859630790665,-1.1942857142857122,0.1999999999999993,-0.05748432130270298,0.009345794392523275
577,VND,2019-01-28,16.2,16.1,16.1,16.4,2.4,323810,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.035714285714285,14.963480539391103,16.176892033637262,16.023809523809526,16.000000000000007,-0.4348245459010336,0.4693908984287825,0.029760878554102425,16.099833333333333,18.7,18.75,32.625,17.55,18.2,16.000000000000007,-54.97564370215727,-0.9814285714285695,0.15000000000000213,-0.053888863493964094,-0.006172839506172708
578,VND,2019-01-29,16.1,16.2,15.9,16.2,2.41,337170,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.02142857142857,14.952608532900635,16.179973095818962,16.045714285714286,16.094285714285704,-0.3971161407991879,0.4572915485410123,0.02768466285556837,16.173738095238093,18.7,18.75,32.724999999999994,17.55,18.15,16.094285714285704,-32.63961151578217,-0.8907142857142816,0.4499999999999993,-0.04431317401802781,0.006211180124223469
579,VND,2019-01-30,16.25,16.1,16.1,16.3,2.4,336200,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.025,14.956956533364238,16.169310016376436,16.056190476190476,16.11857142857143,-0.3710241864795165,0.4389135807880828,0.02778237939335387,16.203285714285716,18.7,18.75,32.625,17.55,18.45,16.11857142857143,-32.87245074317318,-0.7535714285714299,0.5000000000000018,-0.029679921190638704,-0.006172839506172708
580,VND,2019-01-31,16.1,16.1,16.05,16.25,2.4,465140,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.003571428571426,14.935217390473982,16.160068680859577,16.066190476190478,16.19142857142857,-0.3463535762691805,0.4218483250175054,0.024822470986805293,16.20157142857143,18.674999999999997,18.725,32.125,17.55,18.9,16.19142857142857,-33.10368584223218,-0.644285714285715,0.5000000000000018,-0.020703438488474432,0.0
581,VND,2019-02-01,16.05,16.0,16.0,16.1,2.38,298420,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.003571428571426,14.936770186394712,16.1387261900783,16.065714285714286,16.19,-0.3310549092808053,0.39885915894482654,0.024822470986805293,16.169833333333337,18.125,18.175,32.025,17.55,18.9,16.19,-55.3103448275862,-0.5592857142857142,-0.14999999999999858,-0.006988937395026384,-0.0062111801242236905
582,VND,2019-02-11,16.0,16.8,16.0,16.8,2.5,832890,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.064285714285713,14.997373558114662,16.226896031401196,16.171904761904763,16.38714285714287,-0.2514784048394212,0.42751207616305326,0.03540423163609492,16.240166666666667,18.0,18.175,32.775,17.55,19.0,16.38714285714287,-32.44078269824923,-0.43142857142857594,0.6500000000000021,0.0027359738183411154,0.050000000000000044
583,VND,2019-02-12,17.0,17.2,16.75,17.45,2.56,1553340,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.16785714285714,15.096616174420378,16.35664322721437,16.323333333333334,16.63428571428572,-0.15435745799970846,0.4469754992942637,0.04873567064623538,16.434333333333335,17.75,18.175,33.45,17.55,18.9,16.63428571428572,-9.505962521294721,-0.15357142857142847,1.0999999999999979,0.024476960178972305,0.023809523809523725
584,VND,2019-02-13,17.2,17.25,17.0,17.4,2.57,920690,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.285714285714285,15.207384558969972,16.475757463585786,16.46761904761905,16.831428571428575,-0.07251788474352949,0.4436201064875305,0.05518652442114329,16.699642857142855,17.0,18.025,33.5,17.55,18.65,16.831428571428575,13.078742818519764,0.08642857142856997,1.1999999999999993,0.054372417114563754,0.002906976744186088
585,VND,2019-02-14,17.1,17.25,16.95,17.45,2.57,802750,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.40357142857143,15.317329674359287,16.578989801774348,16.596190476190475,16.98142857142857,-0.007572146326367601,0.4476472417384212,0.05730201298273441,16.97688095238095,17.0,18.025,33.5,17.55,18.6,16.98142857142857,-9.463087248322154,0.3107142857142797,1.0500000000000007,0.08215438846453338,0.0
586,VND,2019-02-15,17.25,17.05,17.05,17.25,2.54,589350,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.467857142857145,15.373762166117194,16.641791161537768,16.682380952380953,17.111428571428576,0.027443143274844317,0.42995815304281965,0.0597451803982522,17.183404761904757,17.0,18.025,33.3,17.55,18.75,17.111428571428576,-10.036678892964321,0.5471428571428589,0.9499999999999993,0.09991889902782121,-0.011594202898550683
587,VND,2019-02-18,17.3,17.2,17.1,17.3,2.56,634440,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.542857142857144,15.444731273848774,16.716219006666066,16.78,17.25428571428571,0.06652984432109221,0.4171039992540468,0.06252302024144382,17.33121428571428,16.95,17.975,33.45,17.55,18.8,17.25428571428571,-9.307717787346801,0.7214285714285715,1.0,0.10812477233747846,0.008797653958944197
588,VND,2019-02-19,17.25,17.2,17.1,17.7,2.56,1927520,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.62142857142857,15.518233480439372,16.78072313911059,16.867619047619048,17.35999999999999,0.09639515318272629,0.43016799930732896,0.0634558554749711,17.417142857142856,16.95,17.975,33.575,17.55,19.0,17.35999999999999,-9.963827688260443,0.7900000000000027,1.0999999999999979,0.11866494800825003,0.0
589,VND,2019-02-20,17.2,17.35,17.2,17.55,2.59,592450,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.71428571428571,15.6058404656829,16.856626720562513,16.964761904761907,17.465714285714295,0.13066119114346364,0.42444171364251987,0.06377695079035095,17.460285714285714,16.45,17.975,33.725,17.55,18.9,17.465714285714295,11.937377690802355,0.8342857142857127,1.25,0.125907788789115,0.008720930232558264
590,VND,2019-02-21,17.35,17.4,17.2,17.5,2.59,678360,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.8,15.685297109594078,16.929076491154177,17.056190476190476,17.568571428571424,0.1600073896466796,0.41555301981091136,0.06426681506017387,17.479785714285715,16.45,17.975,33.775,17.55,19.0,17.568571428571424,33.41952165481578,0.8442857142857143,1.3999999999999986,0.1339528022040362,0.002881844380403294
591,VND,2019-02-22,17.2,17.4,17.15,17.6,2.59,998160,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,16.892857142857142,15.772478777886137,16.99186629233362,17.136190476190475,17.62285714285714,0.18117597947516373,0.41801351839584644,0.06191868924477104,17.484666666666666,16.4,17.975,33.775,17.55,19.9,17.62285714285714,11.268512556342563,0.8685714285714319,0.5999999999999979,0.14170572301862858,0.0
592,VND,2019-02-25,17.6,17.9,17.6,18.2,2.67,1715470,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,17.014285714285712,15.887680087293846,17.112950786689137,17.27047619047619,17.78285714285714,0.23558241333536856,0.44529826708185744,0.06405451258693745,17.55895238095238,16.4,17.925,34.525,17.5,19.8,17.78285714285714,11.66666666666666,0.9721428571428632,0.6999999999999993,0.1472339985107496,0.02873563218390805
593,VND,2019-02-26,18.0,17.85,17.7,18.25,2.66,1635450,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,17.139285714285712,16.004451422336153,17.211224015130586,17.38190476190476,17.867142857142852,0.27153523287444514,0.45277696229029624,0.060801749110003904,17.667880952380955,16.375,17.9,34.5,17.5,19.75,17.867142857142852,-10.791826309067693,1.0392857142857181,0.6000000000000014,0.1532029164426271,-0.0027932960893853162
594,VND,2019-02-27,18.05,17.6,17.5,18.05,2.62,657250,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,17.24642857142857,16.10325346983313,17.263060813113174,17.44333333333333,17.837142857142855,0.27666595777970926,0.4597214649838466,0.051604621223346935,17.74609523809524,16.375,17.9,34.25,17.5,19.6,17.837142857142855,-10.990761388977383,1.0814285714285745,0.3500000000000014,0.1522941267987627,-0.014005602240896357
595,VND,2019-02-28,17.6,17.45,17.0,17.7,2.6,1328960,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,17.35,16.199767609297634,17.287986038031416,17.47047619047619,17.71142857142857,0.2655670561211032,0.4768842174850004,0.032458465779212804,17.7657380952381,16.325,17.85,34.099999999999994,17.5,19.8,17.71142857142857,-11.217032094057837,1.052142857142858,0.3999999999999986,0.14700585142459383,-0.008522727272727394
596,VND,2019-03-01,17.45,17.5,17.2,17.5,2.61,681680,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,17.4,16.242873742193026,17.316254566293892,17.49047619047619,17.67142857142857,0.257833534239051,0.4642496305217861,0.027390521046982277,17.73902380952381,16.25,17.775,34.15,17.5,19.5,17.67142857142857,-11.005391690453532,1.0128571428571398,0.3000000000000007,0.13002405218298801,0.0028653295128940235
597,VND,2019-03-04,17.5,17.8,17.5,18.05,2.65,907220,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,17.442857142857143,16.28265187555764,17.380753957454708,17.543809523809525,17.74571428571429,0.2727678571606411,0.4703746569130871,0.028898081514131466,17.73190476190476,16.25,17.775,34.45,17.5,19.4,17.74571428571429,11.153238546603479,0.9564285714285745,0.6000000000000014,0.11355306319026841,0.017142857142857182
598,VND,2019-03-05,17.8,17.6,17.6,18.0,2.62,1191900,10587681752422.0,10553724061073.0,217961090550.0,131484830356.0,0.0,33957691349.0,539232232042.0,0.0,67753436282.0,500000000.0,11126913984464.0,8054925203639.0,0.0,7999673888.0,3071988780825.0,0.0,0.6993329718105854,0.8887369825610112,0.025519479277516615,-0.023796607217734526,0.12432270254049987,0.03380110614464884,2.01741892048441,0.089033743328826,17.467857142857145,16.304810580317312,17.409986763127414,17.5647619047619,17.75857142857143,0.2654056559492304,0.46534789570500934,0.028509863853695836,17.714023809523813,15.950000000000001,17.5,34.625,17.875,19.7,17.75857142857143,-10.91482649842272,0.8921428571428613,0.25,0.10242191843814999,-0.011235955056179735
